"id","fhudcode","lat","lng"
"22439","DOH000000000009016","17.7693405","121.7189865"
"22440","DOH000000000009018","17.7878304","121.7296066"
"22441","DOH000000000009022","7.3702798","125.8573380"
"22442","DOH000000000009026","18.1469498","121.6620865"
"22443","DOH000000000009031","18.1626492","121.6524811"
"22444","DOH000000000009032","8.1405697","122.9329224"
"22445","DOH000000000009033","6.2870798","124.8627014"
"22446","DOH000000000009034","18.1503296","121.6357574"
"22447","DOH000000000009036","8.1378899","122.8747177"
"22448","DOH000000000009037","11.2080898","122.4025421"
"22449","DOH000000000009040","18.1529598","121.6074829"
"22450","DOH000000000009041","8.1433296","122.8995514"
"22451","DOH000000000009044","18.1673508","121.6370621"
"22452","DOH000000000009046","7.4653001","125.9338608"
"22453","DOH000000000009047","18.2432098","121.7519302"
"22454","DOH000000000009051","8.0442104","122.9882813"
"22455","DOH000000000009052","18.2436790","121.7306366"
"22456","DOH000000000009053","11.2628698","122.4389877"
"22457","DOH000000000009054","8.1737604","122.9545135"
"22458","DOH000000000009055","18.1979294","121.6914063"
"22459","DOH000000000009058","11.3337698","122.3641815"
"22460","DOH000000000009059","8.0994797","122.9184875"
"22461","DOH000000000009060","11.2773104","122.3727722"
"22462","DOH000000000009062","18.0758400","121.5165634"
"22463","DOH000000000009064","7.4074798","125.8556213"
"22464","DOH000000000009066","18.0237293","121.6100464"
"22465","DOH000000000009068","18.0585003","121.5152588"
"22466","DOH000000000009070","7.9564800","122.9810562"
"22467","DOH000000000009074","8.1605797","123.1283264"
"22468","DOH000000000009076","18.0628700","121.5777206"
"22469","DOH000000000009077","11.3425102","122.6222763"
"22470","DOH000000000009079","7.3908300","125.9741135"
"22471","DOH000000000009081","11.3227501","122.6589508"
"22472","DOH000000000009084","8.2142696","123.1358871"
"22473","DOH000000000009085","8.2016096","123.1493912"
"22474","DOH000000000009090","8.0733700","123.0906525"
"22475","DOH000000000009091","7.3818998","125.8461609"
"22476","DOH000000000009094","6.0588598","125.1424484"
"22477","DOH000000000009096","11.3552799","122.6479568"
"22478","DOH000000000009100","7.4343300","125.9783478"
"22479","DOH000000000009101","6.1444602","124.4271317"
"22480","DOH000000000009103","8.2096395","123.1794205"
"22481","DOH000000000009106","8.2847795","123.1075287"
"22482","DOH000000000009109","7.3572001","125.8787537"
"22483","DOH000000000009111","8.0926104","123.1566925"
"22484","DOH000000000009113","6.2116399","125.2373810"
"22485","DOH000000000009116","8.2587404","123.1439438"
"22486","DOH000000000009119","11.2840099","122.6890564"
"22487","DOH000000000009121","7.4029598","125.8968124"
"22488","DOH000000000009122","6.2604399","125.2270432"
"22489","DOH000000000009123","8.2424898","123.1342926"
"22490","DOH000000000009127","8.1624203","123.1830826"
"22491","DOH000000000009129","11.2234097","125.0031662"
"22492","DOH000000000009130","11.2449703","122.7467422"
"22493","DOH000000000009133","11.2357225","125.0045547"
"22494","DOH000000000009134","7.4177699","125.9426117"
"22495","DOH000000000009136","11.2125282","125.0081635"
"22496","DOH000000000009138","11.2220831","124.9919739"
"22497","DOH000000000009144","11.2076502","125.0231934"
"22498","DOH000000000009145","17.8110809","121.4200287"
"22499","DOH000000000009149","8.2420301","123.1437836"
"22500","DOH000000000009152","11.2020273","125.0073318"
"22501","DOH000000000009154","11.2477303","124.9941406"
"22502","DOH000000000009155","15.9208899","120.3786316"
"22503","DOH000000000009156","8.2997198","122.9849319"
"22504","DOH000000000009157","11.2471943","124.9961090"
"22505","DOH000000000009158","11.2415552","124.9981079"
"22506","DOH000000000009160","11.2624903","124.9652481"
"22507","DOH000000000009161","15.9147100","120.3780594"
"22508","DOH000000000009162","7.4215298","126.0806274"
"22509","DOH000000000009163","11.4432802","122.6720963"
"22510","DOH000000000009164","8.2643805","122.9676132"
"22511","DOH000000000009165","11.2555552","124.9661942"
"22512","DOH000000000009166","15.9015799","120.3904724"
"22513","DOH000000000009167","11.3182096","124.9530334"
"22514","DOH000000000009168","11.3321896","124.9466171"
"22515","DOH000000000009170","7.4356298","125.8441467"
"22516","DOH000000000009171","15.8975000","120.3872528"
"22517","DOH000000000009172","11.3968296","122.6383667"
"22518","DOH000000000009173","17.8479099","121.3748932"
"22519","DOH000000000009175","15.9101000","120.3814926"
"22520","DOH000000000009176","13.9346104","120.7289810"
"22521","DOH000000000009178","11.4301500","122.7100677"
"22522","DOH000000000009179","17.8403606","121.3410797"
"22523","DOH000000000009180","8.2087402","123.0309525"
"22524","DOH000000000009181","15.9385405","120.3625031"
"22525","DOH000000000009184","11.4293098","122.6708069"
"22526","DOH000000000009185","7.4391499","125.9689331"
"22527","DOH000000000009186","8.1969299","123.0457535"
"22528","DOH000000000009187","13.9596004","120.7649002"
"22529","DOH000000000009191","18.3621693","121.1057968"
"22530","DOH000000000009192","8.1988096","123.0023499"
"22531","DOH000000000009193","15.9513397","120.3804932"
"22532","DOH000000000009194","18.3439808","121.1324921"
"22533","DOH000000000009195","8.2785702","123.0417709"
"22534","DOH000000000009198","18.3312893","121.1431580"
"22535","DOH000000000009199","11.4686699","122.7152634"
"22536","DOH000000000009200","15.9125996","120.3632431"
"22537","DOH000000000009201","8.3275404","123.0140915"
"22538","DOH000000000009202","11.0346794","124.5492172"
"22539","DOH000000000009203","7.3726001","125.8537903"
"22540","DOH000000000009205","18.3202591","121.1610184"
"22541","DOH000000000009206","8.2090397","123.0158463"
"22542","DOH000000000009207","11.0240870","124.5238266"
"22543","DOH000000000009208","7.3513999","124.5854263"
"22544","DOH000000000009212","15.9249897","120.3575516"
"22545","DOH000000000009213","11.0549231","124.5061493"
"22546","DOH000000000009214","8.3575802","122.9887390"
"22547","DOH000000000009216","11.0923100","124.4951630"
"22548","DOH000000000009218","15.8728399","120.3611298"
"22549","DOH000000000009219","10.9838896","124.6423645"
"22550","DOH000000000009220","8.2898102","123.0169983"
"22551","DOH000000000009221","7.4057698","126.0115967"
"22552","DOH000000000009222","7.3569899","124.5421066"
"22553","DOH000000000009224","18.2604408","122.3211136"
"22554","DOH000000000009225","10.9800806","124.6565323"
"22555","DOH000000000009226","15.8668404","120.3617935"
"22556","DOH000000000009227","18.4687099","122.1463165"
"22557","DOH000000000009228","10.9563532","124.6696243"
"22558","DOH000000000009229","11.4465704","122.6577072"
"22559","DOH000000000009230","7.3979502","126.0304489"
"22560","DOH000000000009231","18.5034199","122.1517105"
"22561","DOH000000000009233","18.3784504","122.1271362"
"22562","DOH000000000009234","13.9581604","120.7274323"
"22563","DOH000000000009235","11.3743801","122.6277390"
"22564","DOH000000000009236","8.2327900","122.9990234"
"22565","DOH000000000009238","7.3434000","124.5595398"
"22566","DOH000000000009239","18.4554405","122.1751175"
"22567","DOH000000000009241","13.9384203","120.7457733"
"22568","DOH000000000009243","7.3859701","124.6448975"
"22569","DOH000000000009244","15.9355602","120.3768311"
"22570","DOH000000000009246","11.0506687","124.6042252"
"22571","DOH000000000009249","18.2116508","121.8444672"
"22572","DOH000000000009250","7.3169498","126.0750122"
"22573","DOH000000000009251","11.0765591","124.6285553"
"22574","DOH000000000009252","8.1341801","123.0168610"
"22575","DOH000000000009253","7.3577900","124.6373367"
"22576","DOH000000000009254","15.9528503","120.3537903"
"22577","DOH000000000009255","18.2360706","121.8465424"
"22578","DOH000000000009256","11.4271603","122.6856995"
"22579","DOH000000000009257","11.1074123","124.6729660"
"22580","DOH000000000009258","18.2490501","121.9097900"
"22581","DOH000000000009260","8.1050301","123.0377197"
"22582","DOH000000000009261","14.0028801","120.7721786"
"22583","DOH000000000009262","18.2345505","121.9210205"
"22584","DOH000000000009263","15.9545298","120.3671036"
"22585","DOH000000000009264","8.2531700","123.0013885"
"22586","DOH000000000009265","7.4259501","124.5516434"
"22587","DOH000000000009266","11.0762796","124.7054138"
"22588","DOH000000000009267","13.9353304","120.7359238"
"22589","DOH000000000009270","8.3695002","122.9877090"
"22590","DOH000000000009273","18.2334499","121.9024124"
"22591","DOH000000000009274","11.0640850","124.6149063"
"22592","DOH000000000009276","18.2345295","121.9210205"
"22593","DOH000000000009277","7.3985701","124.5279465"
"22594","DOH000000000009278","11.0921288","124.5959549"
"22595","DOH000000000009279","18.2481995","121.8961563"
"22596","DOH000000000009282","18.2474098","121.9151993"
"22597","DOH000000000009283","8.2316799","122.9967575"
"22598","DOH000000000009284","13.9832001","120.7571335"
"22599","DOH000000000009285","7.4259501","124.5516434"
"22600","DOH000000000009287","18.2122498","121.9061813"
"22601","DOH000000000009288","7.3742299","126.1110764"
"22602","DOH000000000009289","18.2589607","121.9197006"
"22603","DOH000000000009290","13.9232502","120.7023773"
"22604","DOH000000000009292","18.2477493","121.9052124"
"22605","DOH000000000009294","18.2609291","121.8836670"
"22606","DOH000000000009295","15.9600201","120.3652267"
"22607","DOH000000000009299","17.9977703","121.5563812"
"22608","DOH000000000009300","13.9344597","120.6954498"
"22609","DOH000000000009301","13.9668303","120.7268906"
"22610","DOH000000000009302","17.9983292","121.5566635"
"22611","DOH000000000009304","17.8533306","121.4838791"
"22612","DOH000000000009305","13.9408703","120.7323074"
"22613","DOH000000000009306","7.3401599","126.1818771"
"22614","DOH000000000009307","17.8647194","121.5669403"
"22615","DOH000000000009310","14.0372896","120.8082886"
"22616","DOH000000000009311","17.9174900","121.5844421"
"22617","DOH000000000009315","17.8902702","121.5713806"
"22618","DOH000000000009316","7.3242402","126.1125107"
"22619","DOH000000000009319","15.9316196","120.3513336"
"22620","DOH000000000009326","15.9298296","120.3497772"
"22621","DOH000000000009328","7.3663101","126.1830597"
"22622","DOH000000000009330","15.9259996","120.3518372"
"22623","DOH000000000009333","7.3664398","126.2531204"
"22624","DOH000000000009337","15.9300404","120.3542480"
"22625","DOH000000000009338","7.3464198","126.0681229"
"22626","DOH000000000009343","7.2831202","124.3382416"
"22627","DOH000000000009344","7.3557801","126.0749435"
"22628","DOH000000000009349","7.4592900","124.5246201"
"22629","DOH000000000009350","8.2262602","123.0054016"
"22630","DOH000000000009352","8.2171698","123.0460129"
"22631","DOH000000000009353","11.1016436","124.5695801"
"22632","DOH000000000009355","7.4484901","124.5125504"
"22633","DOH000000000009356","7.3118000","126.1799393"
"22634","DOH000000000009357","8.2145796","123.0571594"
"22635","DOH000000000009358","17.5947399","121.7039337"
"22636","DOH000000000009359","11.0744104","124.5394058"
"22637","DOH000000000009361","8.2321396","123.0165482"
"22638","DOH000000000009362","17.6265507","121.7028122"
"22639","DOH000000000009363","11.1128416","124.5540543"
"22640","DOH000000000009365","8.2442904","122.9979477"
"22641","DOH000000000009366","7.4313302","124.5317612"
"22642","DOH000000000009367","17.6241093","121.6997070"
"22643","DOH000000000009369","11.1297426","124.5369720"
"22644","DOH000000000009370","8.1894102","122.9924164"
"22645","DOH000000000009371","17.6309891","121.7080994"
"22646","DOH000000000009372","11.1039848","124.5868301"
"22647","DOH000000000009373","17.6140594","121.6936722"
"22648","DOH000000000009374","7.9462700","122.8760071"
"22649","DOH000000000009375","11.0167904","124.5903854"
"22650","DOH000000000009376","17.6390095","121.7177124"
"22651","DOH000000000009377","7.9845901","122.8075180"
"22652","DOH000000000009378","11.0146790","124.5810318"
"22653","DOH000000000009379","17.6343594","121.7208862"
"22654","DOH000000000009380","11.0222425","124.5942612"
"22655","DOH000000000009382","17.6533508","121.7244568"
"22656","DOH000000000009383","11.0124435","124.6055145"
"22657","DOH000000000009384","8.0128202","122.8191681"
"22658","DOH000000000009385","7.5066800","124.5213394"
"22659","DOH000000000009389","11.0227003","124.6032104"
"22660","DOH000000000009390","17.6481800","121.7246170"
"22661","DOH000000000009391","11.0198355","124.6239700"
"22662","DOH000000000009392","17.6748600","121.7533035"
"22663","DOH000000000009394","7.9882598","122.7291107"
"22664","DOH000000000009395","17.6679192","121.7511063"
"22665","DOH000000000009397","11.0409946","124.7083817"
"22666","DOH000000000009398","7.3306198","126.1184235"
"22667","DOH000000000009399","17.6154194","121.7320404"
"22668","DOH000000000009400","7.9852600","122.8558197"
"22669","DOH000000000009401","11.2137003","124.8489990"
"22670","DOH000000000009402","17.6028099","121.7570267"
"22671","DOH000000000009403","7.9891100","122.7671509"
"22672","DOH000000000009404","11.2411804","124.9298172"
"22673","DOH000000000009405","17.5927792","121.7594910"
"22674","DOH000000000009406","11.1542397","124.8612366"
"22675","DOH000000000009408","7.3526702","126.1835022"
"22676","DOH000000000009410","11.2583599","124.8130569"
"22677","DOH000000000009411","17.6317406","121.7604599"
"22678","DOH000000000009412","8.0235901","122.7706299"
"22679","DOH000000000009414","11.2342997","124.8292465"
"22680","DOH000000000009415","17.5405006","121.7864532"
"22681","DOH000000000009416","11.1911898","124.8952179"
"22682","DOH000000000009418","17.5819492","121.7642136"
"22683","DOH000000000009419","11.1374998","124.8919983"
"22684","DOH000000000009420","7.3290401","126.0647736"
"22685","DOH000000000009421","7.9710002","122.3909531"
"22686","DOH000000000009422","17.6168098","121.7388306"
"22687","DOH000000000009424","11.1203604","124.8296738"
"22688","DOH000000000009425","7.9953599","122.3155289"
"22689","DOH000000000009426","17.6407604","121.7370071"
"22690","DOH000000000009427","7.1307998","124.5876617"
"22691","DOH000000000009428","16.0646095","119.4974213"
"22692","DOH000000000009429","17.6275406","121.7364883"
"22693","DOH000000000009432","7.1974201","124.6144028"
"22694","DOH000000000009433","17.6358604","121.7371063"
"22695","DOH000000000009434","7.9139099","122.2930679"
"22696","DOH000000000009435","7.3838401","126.1047821"
"22697","DOH000000000009437","17.6151295","121.7212601"
"22698","DOH000000000009438","11.1219902","124.9160690"
"22699","DOH000000000009440","17.6132202","121.7203369"
"22700","DOH000000000009441","14.0148497","121.1236572"
"22701","DOH000000000009442","7.3046098","126.0822525"
"22702","DOH000000000009443","8.0445404","122.4436035"
"22703","DOH000000000009444","17.6079502","121.7294998"
"22704","DOH000000000009446","16.0795193","119.5029678"
"22705","DOH000000000009447","7.3950701","126.0999527"
"22706","DOH000000000009448","11.1844997","124.9169998"
"22707","DOH000000000009450","14.0037804","121.1356812"
"22708","DOH000000000009452","11.1774197","124.9378815"
"22709","DOH000000000009453","7.9781799","122.4171371"
"22710","DOH000000000009454","17.6218796","121.7261734"
"22711","DOH000000000009456","7.1621399","124.5695572"
